account,permitID,agencyID,permitStatus,desc,permitType,issueDate,year,siteNo,siteStreet,siteSuffix,streetAddress,fullAddress
7.41E+11,1320527,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/15/2012,2013,3531,CHARLESTON,ST,3531 CHARLESTON ST,"3531 CHARLESTON ST, Houston, Texas"
7.41E+11,1391462,CITY OF HOUSTON,Incomplete,RESIDENTIAL DEMO/SEWER DISC,Residential Demolition,3/10/2014,2016,3523,CHARLESTON,ST,3523 CHARLESTON ST,"3523 CHARLESTON ST, Houston, Texas"
7.41E+11,1,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,11/17/2011,2012,5305,FUQUA GARDENS,VI,5305 FUQUA GARDENS VI,"5305 FUQUA GARDENS VI, Houston, Texas"
7.41E+11,2,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,11/14/2011,2012,5305,FUQUA GARDENS,VI,5305 FUQUA GARDENS VI,"5305 FUQUA GARDENS VI, Houston, Texas"
7.41E+11,1290535,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,11/14/2011,2012,5305,FUQUA GARDENS,VI,5305 FUQUA GARDENS VI,"5305 FUQUA GARDENS VI, Houston, Texas"
7.41E+11,1290849,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,11/17/2011,2012,5305,FUQUA GARDENS,VI,5305 FUQUA GARDENS VI,"5305 FUQUA GARDENS VI, Houston, Texas"
7.41E+11,1135066,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,Residential Demolition,1/23/2008,2009,5228,FUQUA,ST,5228 FUQUA ST,"5228 FUQUA ST, Houston, Texas"
7.41E+11,1215617,CITY OF HOUSTON,Complete,RESIDENTIAL REPAIR PER SPEC LIST,Residential Demolition,1/6/2010,2011,5028,GALLAGHER,DR,5028 GALLAGHER DR,"5028 GALLAGHER DR, Houston, Texas"
7.41E+11,2,CITY OF BELLAIRE,Complete,REMODEL,Residential Demolition,3/5/2012,2013,6701,AVENUE B,NA,6701 AVENUE B NA,"6701 AVENUE B NA, Houston, Texas"
7.41E+11,1396698,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/22/2014,2015,5619,VAL VERDE,ST,5619 VAL VERDE ST,"5619 VAL VERDE ST, Houston, Texas"
7.41E+11,1313295,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/14/2012,2014,5713,WINSOME,LN,5713 WINSOME LN,"5713 WINSOME LN, Houston, Texas"
7.41E+11,1125535,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,3/16/2007,2008,5614,FAIRDALE,LN,5614 FAIRDALE LN,"5614 FAIRDALE LN, Houston, Texas"
7.41E+11,1338428,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,Residential Demolition,1/23/2013,2014,700,WHITNEY,ST,700 WHITNEY ST,"700 WHITNEY ST, Houston, Texas"
7.41E+11,1126446,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/13/2007,2008,15035,MORALES,RD,15035 MORALES RD,"15035 MORALES RD, Houston, Texas"
7.41E+11,1126395,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/10/2007,2008,2710,FRANK,RD,2710 FRANK RD,"2710 FRANK RD, Houston, Texas"
7.41E+11,1126394,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/10/2007,2008,2708,FRANK,RD,2708 FRANK RD,"2708 FRANK RD, Houston, Texas"
7.41E+11,1126396,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/10/2007,2008,2607,FRANK,RD,2607 FRANK RD,"2607 FRANK RD, Houston, Texas"
7.41E+11,1,CITY OF BAYTOWN,Complete,DEMO,Residential Demolition,4/11/2012,2013,1103,7TH,NA,1103 7TH NA,"1103 7TH NA, Houston, Texas"
7.42E+11,1175940,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/29/2008,2009,3557,MAINER,ST,3557 MAINER ST,"3557 MAINER ST, Houston, Texas"
7.42E+11,1408825,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/10/2014,2015,3533,LYDIA,ST,3533 LYDIA ST,"3533 LYDIA ST, Houston, Texas"
7.42E+11,1139997,CITY OF HOUSTON,Complete,DEMO RES SEWER DISC,Residential Demolition,3/28/2008,2009,3630,REBECCA,ST,3630 REBECCA ST,"3630 REBECCA ST, Houston, Texas"
7.42E+11,1241482,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,Residential Demolition,8/20/2010,2012,3618,GOODHOPE,ST,3618 GOODHOPE ST,"3618 GOODHOPE ST, Houston, Texas"
7.42E+11,1125971,CITY OF HOUSTON,Complete,DEMO BLDG SEWER DISC,Commercial Demolition,5/24/2007,2008,7266,SCOTT,ST,7266 SCOTT ST,"7266 SCOTT ST, Houston, Texas"
7.42E+11,1204440,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/19/2009,2010,3714,NOAH,ST,3714 NOAH ST,"3714 NOAH ST, Houston, Texas"
7.42E+11,1146907,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/26/2008,2009,7510,LA SALETTE,ST,7510 LA SALETTE ST,"7510 LA SALETTE ST, Houston, Texas"
7.42E+11,1125431,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/22/2007,2008,3735,LYDIA,ST,3735 LYDIA ST,"3735 LYDIA ST, Houston, Texas"
7.42E+11,1194215,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,Commercial Demolition,5/6/2009,2010,3614,MOUNT PLEASANT,ST,3614 MOUNT PLEASANT ST,"3614 MOUNT PLEASANT ST, Houston, Texas"
7.42E+11,1400936,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,5/16/2014,2015,3807,REBECCA,ST,3807 REBECCA ST,"3807 REBECCA ST, Houston, Texas"
7.42E+11,1204333,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Residential Demolition,8/18/2009,2010,3533,CORDER,ST,3533 CORDER ST,"3533 CORDER ST, Houston, Texas"
7.42E+11,1125356,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/12/2007,2008,3549,CORDER,ST,3549 CORDER ST,"3549 CORDER ST, Houston, Texas"
7.42E+11,1350466,CITY OF HOUSTON,Incomplete,DEMO RES/SEWER DISC,Residential Demolition,4/1/2013,2016,3620,SEABROOK,ST,3620 SEABROOK ST,"3620 SEABROOK ST, Houston, Texas"
7.42E+11,1208730,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/15/2009,2010,3706,NOAH,ST,3706 NOAH ST,"3706 NOAH ST, Houston, Texas"
7.42E+11,1125700,CITY OF HOUSTON,Complete,DEMO BLD SEWER DISC,Commercial Demolition,4/13/2007,2008,3622,MAINER,ST,3622 MAINER ST,"3622 MAINER ST, Houston, Texas"
7.42E+11,1377641,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,11/12/2013,2014,3636,MAINER,ST,3636 MAINER ST,"3636 MAINER ST, Houston, Texas"
7.42E+11,1237396,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/21/2010,2011,3613,GOODHOPE,ST,3613 GOODHOPE ST,"3613 GOODHOPE ST, Houston, Texas"
7.42E+11,1237616,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/23/2010,2011,3617,GOODHOPE,ST,3617 GOODHOPE ST,"3617 GOODHOPE ST, Houston, Texas"
7.42E+11,1123076,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,Residential Demolition,12/12/2007,2008,3722,SEABROOK,ST,3722 SEABROOK ST,"3722 SEABROOK ST, Houston, Texas"
7.42E+11,1185593,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/14/2009,2010,3842,SEABROOK,ST,3842 SEABROOK ST,"3842 SEABROOK ST, Houston, Texas"
7.42E+11,1185594,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/14/2009,2010,3842,SEABROOK,ST,3842 SEABROOK ST,"3842 SEABROOK ST, Houston, Texas"
7.42E+11,1125286,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/25/2007,2008,3722,MOUNT PLEASANT,ST,3722 MOUNT PLEASANT ST,"3722 MOUNT PLEASANT ST, Houston, Texas"
7.42E+11,1254999,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/12/2011,2012,3715,MOUNT PLEASANT,ST,3715 MOUNT PLEASANT ST,"3715 MOUNT PLEASANT ST, Houston, Texas"
7.42E+11,1164331,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/6/2008,2009,3838,MOUNT PLEASANT,ST,3838 MOUNT PLEASANT ST,"3838 MOUNT PLEASANT ST, Houston, Texas"
7.42E+11,1426847,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/16/2014,2015,3522,MAINER,ST,3522 MAINER ST,"3522 MAINER ST, Houston, Texas"
7.42E+11,1287433,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/14/2011,2012,3514,LYDIA,ST,3514 LYDIA ST,"3514 LYDIA ST, Houston, Texas"
7.42E+11,1126180,CITY OF HOUSTON,Complete,DEMO RES GARGAGE ONLY/NO SEWER DISC REQUIRED,Residential Demolition,6/20/2007,2008,3417,MOUNT PLEASANT,ST,3417 MOUNT PLEASANT ST,"3417 MOUNT PLEASANT ST, Houston, Texas"
7.42E+11,1113399,CITY OF HOUSTON,Complete,DANGEROUS BLDG. REPAIR/RESIDENCE,Residential Demolition,8/14/2007,2010,3401,NOAH,ST,3401 NOAH ST,"3401 NOAH ST, Houston, Texas"
7.42E+11,980160,CITY OF HOUSTON,Complete,DEMO,Residential Demolition,6/6/2005,2007,3458,NOAH,ST,3458 NOAH ST,"3458 NOAH ST, Houston, Texas"
7.42E+11,1127461,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,11/7/2007,2008,3413,MAINER,ST,3413 MAINER ST,"3413 MAINER ST, Houston, Texas"
7.42E+11,1420047,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/1/2014,2015,3429,LYDIA,ST,3429 LYDIA ST,"3429 LYDIA ST, Houston, Texas"
7.42E+11,1427795,CITY OF HOUSTON,Incomplete,DEMO RES/SEWER DISC,Residential Demolition,12/31/2014,2016,3449,LYDIA,ST,3449 LYDIA ST,"3449 LYDIA ST, Houston, Texas"
7.42E+11,1306076,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/4/2012,2013,3407,REBECCA,ST,3407 REBECCA ST,"3407 REBECCA ST, Houston, Texas"
7.42E+11,1,CITY OF HOUSTON,Complete,DEMO,Residential Demolition,5/9/2007,2008,3442,REBECCA,NA,3442 REBECCA NA,"3442 REBECCA NA, Houston, Texas"
7.42E+11,1324766,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,Residential Demolition,9/24/2012,2013,3538,AMOS,ST,3538 AMOS ST,"3538 AMOS ST, Houston, Texas"
7.42E+11,1426657,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/12/2014,2015,15,SHADOW,LN,15 SHADOW LN,"15 SHADOW LN, Houston, Texas"
7.42E+11,1214092,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,12/8/2009,2012,5825,SCHUMACHER,LN,5825 SCHUMACHER LN,"5825 SCHUMACHER LN, Houston, Texas"
7.42E+11,1200546,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,7/30/2009,2011,5701,SCHUMACHER,LN,5701 SCHUMACHER LN,"5701 SCHUMACHER LN, Houston, Texas"
7.42E+11,1336153,CITY OF HOUSTON,Complete,BLDG DEMO/SEWER DISC,Commercial Demolition,12/18/2012,2013,5630,STAR,LN,5630 STAR LN,"5630 STAR LN, Houston, Texas"
7.42E+11,1236403,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/6/2010,2011,5614,STAR,LN,5614 STAR LN,"5614 STAR LN, Houston, Texas"
7.42E+11,1236711,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/9/2010,2011,5614,STAR,LN,5614 STAR LN,"5614 STAR LN, Houston, Texas"
7.42E+11,1246623,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,10/12/2010,2011,3420,CHIMNEY ROCK,RD,3420 CHIMNEY ROCK RD,"3420 CHIMNEY ROCK RD, Houston, Texas"
7.42E+11,1277627,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,7/12/2011,2012,14835,MAIN,ST,14835 MAIN ST,"14835 MAIN ST, Houston, Texas"
7.42E+11,1353016,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISCONNECT,Residential Demolition,5/10/2013,2014,14806,NICHOLAS,ST,14806 NICHOLAS ST,"14806 NICHOLAS ST, Houston, Texas"
7.42E+11,1127118,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,9/26/2007,2008,12406,TASIA,DR,12406 TASIA DR,"12406 TASIA DR, Houston, Texas"
7.42E+11,1324277,CITY OF HOUSTON,Complete,DEMO RES/(NO SEWER),Residential Demolition,9/14/2012,2013,10604,EXETER,ST,10604 EXETER ST,"10604 EXETER ST, Houston, Texas"
7.50E+11,1048132,HARRIS COUNTY,Complete,DEMO (FLD DAM DWG),Residential Demolition,8/14/2006,2007,7710,BEAUMONT PL,NA,7710 BEAUMONT PL NA,"7710 BEAUMONT PL NA, Houston, Texas"
7.50E+11,1,ERROR: KEY NOT FOUND,Complete,DEMO,Residential Demolition,8/19/2009,2010,13321,FLAGSTAFF,NA,13321 FLAGSTAFF NA,"13321 FLAGSTAFF NA, Houston, Texas"
7.50E+11,1,ERROR: KEY NOT FOUND,Complete,Demolition,Residential Demolition,1/4/2004,2005,5620,SJOLANDER,NA,5620 SJOLANDER NA,"5620 SJOLANDER NA, Houston, Texas"
7.50E+11,1213508,CITY OF HOUSTON,Complete,DEMO DUPLEX/ SEWER DISC,Residential Demolition,11/30/2009,2010,1710,JOHNSON,ST,1710 JOHNSON ST,"1710 JOHNSON ST, Houston, Texas"
7.50E+11,1126364,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/3/2007,2008,3409,MILBRAD,ST,3409 MILBRAD ST,"3409 MILBRAD ST, Houston, Texas"
7.50E+11,1,WEST UNIVERSITY PLACE,Complete,DEMO,Residential Demolition,8/28/2007,2008,3927,RILEY,ST,3927 RILEY ST,"3927 RILEY ST, Houston, Texas"
7.50E+11,1,WEST UNIVERSITY PLACE,Complete,DEMO,Residential Demolition,7/26/2012,2013,3923,RILEY,NA,3923 RILEY NA,"3923 RILEY NA, Houston, Texas"
7.50E+11,1,WEST UNIVERSITY PLACE,Complete,DEMO,Residential Demolition,6/2/2010,2011,3911,RUSKIN,NA,3911 RUSKIN NA,"3911 RUSKIN NA, Houston, Texas"
7.50E+11,1,WEST UNIVERSITY PLACE,Complete,DEMO CANOPY,Commercial Demolition,6/14/2007,2008,3924,BELLAIRE,NA,3924 BELLAIRE NA,"3924 BELLAIRE NA, Houston, Texas"
7.51E+11,2,ERROR: KEY NOT FOUND,Complete,RESIDENTIAL DEMO,Residential Demolition,2/26/2010,2010,6214,AIRPORT BLVD,NA,6214 AIRPORT BLVD NA,"6214 AIRPORT BLVD NA, Houston, Texas"
7.51E+11,1,ERROR: KEY NOT FOUND,Complete,DWG DEMO,Residential Demolition,2/26/2010,2010,10720,GALLINULE,LN,10720 GALLINULE LN,"10720 GALLINULE LN, Houston, Texas"
7.51E+11,1370282,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,Residential Demolition,9/24/2013,2015,501,SOREN,LN,501 SOREN LN,"501 SOREN LN, Houston, Texas"
7.51E+11,1146355,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/18/2008,2009,10131,IRVINGTON,BL,10131 IRVINGTON BL,"10131 IRVINGTON BL, Houston, Texas"
7.51E+11,1126248,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,Residential Demolition,6/26/2007,2008,1205,SOREN,LN,1205 SOREN LN,"1205 SOREN LN, Houston, Texas"
7.51E+11,1291875,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,12/7/2011,2013,1111,TURNER,DR,1111 TURNER DR,"1111 TURNER DR, Houston, Texas"
7.51E+11,1357979,CITY OF HOUSTON,Complete,DEMO BLD/NO SEWER DISCONNECT,Commercial Demolition,6/20/2013,2014,11427,HARDY,RD,11427 HARDY RD,"11427 HARDY RD, Houston, Texas"
7.51E+11,1357981,CITY OF HOUSTON,Complete,DEMO BLD/NO SEWER DISCONNECT,Commercial Demolition,6/20/2013,2014,918,OAK GLEN,DR,918 OAK GLEN DR,"918 OAK GLEN DR, Houston, Texas"
7.51E+11,1189219,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/19/2009,2010,910,OAK GLEN,DR,910 OAK GLEN DR,"910 OAK GLEN DR, Houston, Texas"
7.51E+11,1357787,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,6/18/2013,2014,11501,HARDY,RD,11501 HARDY RD,"11501 HARDY RD, Houston, Texas"
7.51E+11,2,CITY OF HOUSTON,Complete,DEMO BLD/NO SEWER DISCONNECT,Commercial Demolition,6/20/2013,2014,914,PARKSTONE,DR,914 PARKSTONE DR,"914 PARKSTONE DR, Houston, Texas"
7.51E+11,1280553,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,8/4/2011,2012,818,LITTLE YORK,RD,818 LITTLE YORK RD,"818 LITTLE YORK RD, Houston, Texas"
7.51E+11,1126582,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/2/2007,2008,601,CLIFFSIDE,DR,601 CLIFFSIDE DR,"601 CLIFFSIDE DR, Houston, Texas"
7.51E+11,1399873,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,5/6/2014,2015,4015,NORTHFIELD,LN,4015 NORTHFIELD LN,"4015 NORTHFIELD LN, Houston, Texas"
7.51E+11,1374962,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/25/2013,2014,2723,DREXEL,DR,2723 DREXEL DR,"2723 DREXEL DR, Houston, Texas"
7.51E+11,1126913,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/31/2007,2008,2727,DREXEL,DR,2727 DREXEL DR,"2727 DREXEL DR, Houston, Texas"
7.51E+11,1127129,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,9/27/2007,2008,2731,DREXEL,DR,2731 DREXEL DR,"2731 DREXEL DR, Houston, Texas"
7.51E+11,1241921,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/27/2010,2011,2915,DREXEL,DR,2915 DREXEL DR,"2915 DREXEL DR, Houston, Texas"
7.51E+11,1396298,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/17/2014,2015,4007,BETSY,LN,4007 BETSY LN,"4007 BETSY LN, Houston, Texas"
7.51E+11,1317295,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/2/2012,2013,4018,BETSY,LN,4018 BETSY LN,"4018 BETSY LN, Houston, Texas"
7.51E+11,1390383,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/24/2014,2015,4028,BETSY,LN,4028 BETSY LN,"4028 BETSY LN, Houston, Texas"
7.51E+11,1236794,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/12/2010,2011,4027,ESSEX,LN,4027 ESSEX LN,"4027 ESSEX LN, Houston, Texas"
7.51E+11,1256057,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/31/2011,2012,4007,ESSEX,LN,4007 ESSEX LN,"4007 ESSEX LN, Houston, Texas"
7.51E+11,1136187,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/7/2008,2009,4015,CHATHAM,LN,4015 CHATHAM LN,"4015 CHATHAM LN, Houston, Texas"
7.51E+11,1143439,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,Residential Demolition,5/12/2008,2009,4007,CHATHAM,LN,4007 CHATHAM LN,"4007 CHATHAM LN, Houston, Texas"
7.51E+11,1343558,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/25/2013,2014,2724,SUFFOLK,DR,2724 SUFFOLK DR,"2724 SUFFOLK DR, Houston, Texas"
7.51E+11,1237639,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/23/2010,2011,1302,POST OAK,LN,1302 POST OAK LN,"1302 POST OAK LN, Houston, Texas"
7.51E+11,1420434,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,10/8/2014,2015,13401,EAST,FW,13401 EAST FW,"13401 EAST FW, Houston, Texas"
7.51E+11,1192230,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,4/6/2009,2010,13510,ROCHESTER,ST,13510 ROCHESTER ST,"13510 ROCHESTER ST, Houston, Texas"
7.51E+11,1125945,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,5/22/2007,2008,13409,EMPORIA,ST,13409 EMPORIA ST,"13409 EMPORIA ST, Houston, Texas"
7.51E+11,1211870,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,11/2/2009,2010,13443,PEORIA,ST,13443 PEORIA ST,"13443 PEORIA ST, Houston, Texas"
7.51E+11,1188583,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/11/2009,2010,13501,CORPUS CHRISTI,ST,13501 CORPUS CHRISTI ST,"13501 CORPUS CHRISTI ST, Houston, Texas"
7.51E+11,1306206,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/5/2012,2013,13425,JOLIET,ST,13425 JOLIET ST,"13425 JOLIET ST, Houston, Texas"
7.51E+11,1283530,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,9/19/2011,2012,13382,GRANADA,ST,13382 GRANADA ST,"13382 GRANADA ST, Houston, Texas"
7.51E+11,1141279,CITY OF HOUSTON,Complete,RES DEMO/SEWER DISC,Residential Demolition,4/14/2008,2009,13315,KNOLLCREST,ST,13315 KNOLLCREST ST,"13315 KNOLLCREST ST, Houston, Texas"
7.51E+11,1191443,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,3/23/2009,2010,13378,KNOLLCREST,ST,13378 KNOLLCREST ST,"13378 KNOLLCREST ST, Houston, Texas"
7.51E+11,1203310,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/3/2009,2010,13354,KNOLLCREST,ST,13354 KNOLLCREST ST,"13354 KNOLLCREST ST, Houston, Texas"
7.51E+11,1357232,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/11/2013,2014,13383,MOBILE,ST,13383 MOBILE ST,"13383 MOBILE ST, Houston, Texas"
7.51E+11,1358081,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/20/2013,2014,13383,MOBILE,ST,13383 MOBILE ST,"13383 MOBILE ST, Houston, Texas"
7.51E+11,1234297,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/4/2010,2011,13241,ROCKGLEN,ST,13241 ROCKGLEN ST,"13241 ROCKGLEN ST, Houston, Texas"
7.51E+11,1300143,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/27/2012,2013,733,WESTMONT,DR,733 WESTMONT DR,"733 WESTMONT DR, Houston, Texas"
7.51E+11,1213119,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,11/19/2009,2010,13218,LAGUNA,ST,13218 LAGUNA ST,"13218 LAGUNA ST, Houston, Texas"
7.51E+11,1290309,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,11/8/2011,2012,1105,APPIAN,WA,1105 APPIAN WA,"1105 APPIAN WA, Houston, Texas"
7.51E+11,1278080,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/19/2011,2012,414,DELZ,ST,414 DELZ ST,"414 DELZ ST, Houston, Texas"
7.51E+11,1251531,CITY OF HOUSTON,Complete,DEMO RES/NO SEWER DISC NEEDED SEE 101 COMMEN,Residential Demolition,12/15/2010,2011,6906,TOMMYE,ST,6906 TOMMYE ST,"6906 TOMMYE ST, Houston, Texas"
7.51E+11,1192816,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,Residential Demolition,4/15/2009,2010,10918,ROARING BROOK,LN,10918 ROARING BROOK LN,"10918 ROARING BROOK LN, Houston, Texas"
7.51E+11,1123474,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/18/2007,2008,3002,SUFFOLK,DR,3002 SUFFOLK DR,"3002 SUFFOLK DR, Houston, Texas"
7.51E+11,1325053,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,9/26/2012,2013,3302,SUFFOLK,DR,3302 SUFFOLK DR,"3302 SUFFOLK DR, Houston, Texas"
7.51E+11,1374693,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/23/2013,2014,4035,ALABAMA,ST,4035 ALABAMA ST,"4035 ALABAMA ST, Houston, Texas"
7.51E+11,1125203,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/16/2007,2008,4020,SUL ROSS,ST,4020 SUL ROSS ST,"4020 SUL ROSS ST, Houston, Texas"
7.51E+11,1295545,CITY OF HOUSTON,Complete,"DEMO RES/SEWER DISC            ""GARAGE ONLY""",Residential Demolition,1/5/2012,2013,4031,SUL ROSS,ST,4031 SUL ROSS ST,"4031 SUL ROSS ST, Houston, Texas"
7.51E+11,1141354,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/15/2008,2009,4023,SUL ROSS,ST,4023 SUL ROSS ST,"4023 SUL ROSS ST, Houston, Texas"
7.51E+11,1270040,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,5/20/2011,2012,4024,BRANARD,ST,4024 BRANARD ST,"4024 BRANARD ST, Houston, Texas"
7.51E+11,1396296,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/17/2014,2015,4035,BRANARD,ST,4035 BRANARD ST,"4035 BRANARD ST, Houston, Texas"
7.51E+11,1160597,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/2/2008,2009,4015,BRANARD,ST,4015 BRANARD ST,"4015 BRANARD ST, Houston, Texas"
7.51E+11,1417671,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,9/22/2014,2015,4035,MAIN,ST,4035 MAIN ST,"4035 MAIN ST, Houston, Texas"
7.51E+11,1384450,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/14/2014,2015,4035,COLQUITT,ST,4035 COLQUITT ST,"4035 COLQUITT ST, Houston, Texas"
