account,permitID,agencyID,permitStatus,desc,permitType,issueDate,year,siteNo,siteStreet,siteSuffix,streetAddress,fullAddress,lon,lat,address,zip
9.16E+11,1317510,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/5/2012,2013,418,WYCLIFFE,DR,418 WYCLIFFE DR,"418 WYCLIFFE DR, Houston, Texas",-95.5742196,29.7706335,"418 wycliffe dr, houston, tx 77079, usa",77079
1.51E+11,1140283,CITY OF HOUSTON,Complete,DEMO BUILDING/SEWER DISCONN,Demolition,4/1/2008,2010,8230,STEDMAN,ST,8230 STEDMAN ST,"8230 STEDMAN ST, Houston, Texas",-95.280948,29.75249,"8230 stedman st, houston, tx 77029, usa",77029
6.60E+11,1427269,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/2/2014,2015,717,38TH,ST,717 38TH ST,"717 38TH ST, Houston, Texas",-95.4118112,29.8206935,"717 w 38th st, houston, tx 77018, usa",77018
4.11E+11,1267233,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,4/13/2011,2012,5525,GASMER,DR,5525 GASMER DR,"5525 GASMER DR, Houston, Texas",-95.476583,29.650249,"5525 gasmer dr, houston, tx 77035, usa",77035
1.03E+12,1427413,CITY OF HOUSTON,Complete,DEMO RES/NO SEWER DISCONNECT (GARAGE ONLY),Residential Demolition,12/22/2014,2015,10911,TUPPER LAKE,DR,10911 TUPPER LAKE DR,"10911 TUPPER LAKE DR, Houston, Texas",-95.5705682,29.7553663,"10911 tupper lake dr, houston, tx 77042, usa",77042
3.32E+11,1391930,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,3/17/2014,2015,6821,BEACHWOOD,ST,6821 BEACHWOOD ST,"6821 BEACHWOOD ST, Houston, Texas",-95.360742,29.690809,"6821 beachwood st, houston, tx 77021, usa",77021
72260000011,1137064,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/19/2008,2009,4507,LILLIAN,ST,4507 LILLIAN ST,"4507 LILLIAN ST, Houston, Texas",-95.406459,29.769552,"4507 lillian st, houston, tx 77007, usa",77007
5.31E+11,1141402,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/15/2008,2009,9416,AVENUE N,NA,9416 AVENUE N NA,"9416 AVENUE N NA, Houston, Texas",-95.2946875,29.7369857,"7301-7317 avenue f, houston, tx 77011, usa",77011
6.80E+11,1413639,CITY OF HOUSTON,Incomplete,DEMO RES/SEWER DISCONNECT,Residential Demolition,8/7/2014,2016,2804,LOCKETT,ST,2804 LOCKETT ST,"2804 LOCKETT ST, Houston, Texas",-95.3851845,29.7021406,"2804 lockett st, houston, tx 77021, usa",77021
7.41E+11,1374572,CITY OF HOUSTON,Incomplete,DEMO BLD/SEWER DISC,Residential Demolition,10/21/2013,2016,2300,RICHTON,ST,2300 RICHTON ST,"2300 RICHTON ST, Houston, Texas",-95.4153708,29.7358632,"2300 richton st, houston, tx 77098, usa",77098
4.22E+11,1328642,CITY OF HOUSTON,Complete,DEMO BLD/NO SEWER INVOLVED,Commercial Demolition,10/9/2012,2013,2813,BOSTIC,ST,2813 BOSTIC ST,"2813 BOSTIC ST, Houston, Texas",-95.342086,29.83602,"2813 bostic st, houston, tx 77093, usa",77093
8.91E+11,2,ERROR: KEY NOT FOUND,Complete,DEMO,Residential Demolition,8/19/2009,2010,2410,NORTHSHORE,NA,2410 NORTHSHORE NA,"2410 NORTHSHORE NA, Houston, Texas",-95.3848591,29.7365031,"401 branard st #117, houston, tx 77006, usa",77006
3.31E+11,4,CITY OF HOUSTON,Complete,DEMO OF RESIDENTIAL CARPORT ONLY ( NO SEWER INVOLV,Residential Demolition,6/13/2011,2012,602,ARCHER,ST,602 ARCHER ST,"602 ARCHER ST, Houston, Texas",-95.3736513,29.7962786,"602 archer st, houston, tx 77009, usa",77009
7.52E+11,1401281,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,5/21/2014,2015,1415,STORY,ST,1415 STORY ST,"1415 STORY ST, Houston, Texas",-95.4627711,29.79597,"1415 story st, houston, tx 77055, usa",77055
6.80E+11,1006971,CITY OF HOUSTON,Complete,DEMOLITION OF INTERIOR NON-LOAD BEARING WALLS,Commercial Demolition,10/25/2005,2009,5055,GRIGGS,RD,5055 GRIGGS RD,"5055 GRIGGS RD, Houston, Texas",-95.3387038,29.6988179,"5055 griggs rd, houston, tx 77021, usa",77021
7.00E+11,1135712,CITY OF HOUSTON,Complete,DEMO APT/ SEWER DISC,Commercial Demolition,1/31/2008,2009,1910,WIRT,RD,1910 WIRT RD,"1910 WIRT RD, Houston, Texas",-95.4837206,29.8060369,"1910 wirt rd, houston, tx 77055, usa",77055
81850000001,1221042,CITY OF HOUSTON,Complete,COMMERCIAL PLUMBING,Commercial Demolition,3/23/2010,2011,1301,CONTI,ST,1301 CONTI ST,"1301 CONTI ST, Houston, Texas",-95.355316,29.770178,"1301 conti st, houston, tx 77002, usa",77002
9.75E+11,1282587,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,9/2/2011,2012,14010,PINEROCK,LN,14010 PINEROCK LN,"14010 PINEROCK LN, Houston, Texas",-95.5909202,29.7775944,"14010 pinerock ln, houston, tx 77079, usa",77079
7.31E+11,1416577,CITY OF HOUSTON,Incomplete,DEMO RES/SEWER DISC,Residential Demolition,9/4/2014,2016,1602,WAKEFIELD,DR,1602 WAKEFIELD DR,"1602 WAKEFIELD DR, Houston, Texas",-95.4402532,29.8249823,"1602 wakefield dr, houston, tx 77018, usa",77018
7.80E+11,1405888,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/9/2014,2015,3122,NORRIS,DR,3122 NORRIS DR,"3122 NORRIS DR, Houston, Texas",-95.4269922,29.6877479,"3122 norris dr, houston, tx 77025, usa",77025
7.72E+11,1215101,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/28/2009,2010,1139,WOODHILL,RD,1139 WOODHILL RD,"1139 WOODHILL RD, Houston, Texas",-95.4154322,29.7927963,"1139 woodhill rd, houston, tx 77008, usa",77008
5.21E+11,1348893,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/11/2013,2014,1922,MORSE,ST,1922 MORSE ST,"1922 MORSE ST, Houston, Texas",-95.4057665,29.7483318,"1922 morse st, houston, tx 77019, usa",77019
3.01E+11,1125594,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,3/27/2007,2008,214,BIRDSALL,ST,214 BIRDSALL ST,"214 BIRDSALL ST, Houston, Texas",-95.419818,29.763504,"214 birdsall st, houston, tx 77007, usa",77007
3.02E+11,1237261,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,7/19/2010,2011,4511,YOAKUM,BL,4511 YOAKUM BL,"4511 YOAKUM BL, Houston, Texas",-95.3920328,29.7325061,"4511 yoakum blvd, houston, tx 77006, usa",77006
2.02E+11,2,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/5/2012,2013,810,10TH,ST,810 10TH ST,"810 10TH ST, Houston, Texas",-95.4058892,29.7885449,"810 w 10th st, houston, tx 77008, usa",77008
2.50E+11,1362717,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/16/2013,2014,1813,ARBOR,ST,1813 ARBOR ST,"1813 ARBOR ST, Houston, Texas",-95.378022,29.72675,"1813 arbor st, houston, tx 77004, usa",77004
8.46E+11,1348768,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/9/2013,2014,14203,BUFFALO SPEEDWAY,NA,14203 BUFFALO SPEEDWAY NA,"14203 BUFFALO SPEEDWAY NA, Houston, Texas",-95.3848591,29.7365031,"401 branard st #117, houston, tx 77006, usa",77006
8.21E+11,1192077,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/1/2009,2010,622,WESTMONT,DR,622 WESTMONT DR,"622 WESTMONT DR, Houston, Texas",-95.199119,29.77721,"622 westmont dr, houston, tx 77015, usa",77015
8.52E+11,1125409,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/19/2007,2008,6102,BERENDO,ST,6102 BERENDO ST,"6102 BERENDO ST, Houston, Texas",-95.4802183,29.8323487,"6102 berendo st, houston, tx 77092, usa",77092
6.02E+11,1323815,CITY OF HOUSTON,Complete,DEMO GARAGE/SEWER DISC,Residential Demolition,9/10/2012,2013,3442,OVERBROOK,LN,3442 OVERBROOK LN,"3442 OVERBROOK LN, Houston, Texas",-95.4318549,29.7444346,"3442 overbrook ln, houston, tx 77027, usa",77027
7.91E+11,1171101,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/30/2008,2009,1518,BAYRAM,DR,1518 BAYRAM DR,"1518 BAYRAM DR, Houston, Texas",-95.4977321,29.7972511,"1518 bayram dr, houston, tx 77055, usa",77055
3.51E+11,1395115,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/1/2014,2015,1109,28TH,ST,1109 28TH ST,"1109 28TH ST, Houston, Texas",-95.3844055,29.8127493,"1109 e 28th st, houston, tx 77009, usa",77009
8.31E+11,1,CITY OF SPRING VALLEY,Complete,DEMO,Residential Demolition,12/30/2008,2009,1263,FRIES,NA,1263 FRIES NA,"1263 FRIES NA, Houston, Texas",-95.5086323,29.7910276,"1263 fries rd, houston, tx 77055, usa",77055
2.02E+11,1127465,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,11/8/2007,2008,1246,COLUMBIA,ST,1246 COLUMBIA ST,"1246 COLUMBIA ST, Houston, Texas",-95.3928713,29.7942802,"1246 columbia st, houston, tx 77008, usa",77008
2.00E+11,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISCONNECT,Residential Demolition,11/27/2012,2013,835,26TH,ST,835 26TH ST,"835 26TH ST, Houston, Texas",-95.413896,29.8100589,"835 w 26th st, houston, tx 77008, usa",77008
4.21E+11,1126628,CITY OF HOUSTON,Complete,DEMO COMM/SEWER DISC,Commercial Demolition,8/7/2007,2009,1018,WIRT,RD,1018 WIRT RD,"1018 WIRT RD, Houston, Texas",-95.4843719,29.785654,"1018 wirt rd, houston, tx 77055, usa",77055
1.06E+12,1366284,CITY OF HOUSTON,Complete,"DEMO RES/SEWER DISC             ""POOL ONLY""",Residential Demolition,8/8/2013,2014,2918,DURBAN,DR,2918 DURBAN DR,"2918 DURBAN DR, Houston, Texas",-95.5517816,29.8259862,"2918 durban dr, houston, tx 77043, usa",77043
5.71E+11,1164758,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/11/2008,2009,2001,LEXINGTON,ST,2001 LEXINGTON ST,"2001 LEXINGTON ST, Houston, Texas",-95.409708,29.731449,"2001 lexington st, houston, tx 77098, usa",77098
7.31E+11,1427097,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/18/2014,2015,1339,CHIPPENDALE,RD,1339 CHIPPENDALE RD,"1339 CHIPPENDALE RD, Houston, Texas",-95.434359,29.8233311,"1339 chippendale rd, houston, tx 77018, usa",77018
2.02E+11,2,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/2/2013,2014,1339,HERKIMER,ST,1339 HERKIMER ST,"1339 HERKIMER ST, Houston, Texas",-95.4064927,29.795754,"1339 herkimer st, houston, tx 77008, usa",77008
1.15E+12,2,ERROR: KEY NOT FOUND,Complete,RESIDENTIAL DEMO,Residential Demolition,1/1/2011,2011,5675,DE SOTO,ST,5675 DE SOTO ST,"5675 DE SOTO ST, Houston, Texas",-95.471185,29.853752,"5675 de soto st, houston, tx 77091, usa",77091
6.41E+11,1332432,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC (GARAGE APARTMENT ONLY),Residential Demolition,11/13/2012,2014,2155,DRYDEN,RD,2155 DRYDEN RD,"2155 DRYDEN RD, Houston, Texas",-95.4091519,29.7131105,"2155 dryden rd, houston, tx 77030, usa",77030
2.12E+11,1263391,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,Residential Demolition,3/24/2011,2012,1510,STATE,ST,1510 STATE ST,"1510 STATE ST, Houston, Texas",-95.3729971,29.7649194,"1510 state st, houston, tx 77007, usa",77007
7.10E+11,1,CITY OF PASADENA,Complete,DEMO,Residential Demolition,4/23/2010,2011,76,ALVIN,NA,76 ALVIN NA,"76 ALVIN NA, Houston, Texas",-95.2441009,29.4238472,"alvin, tx, usa","in, tx"
6.60E+11,1,ERROR: KEY NOT FOUND,Complete,Demolition,Residential Demolition,12/31/2003,2005,1011,GARDENIA,NA,1011 GARDENIA NA,"1011 GARDENIA NA, Houston, Texas",-95.4247005,29.8267474,"1011 gardenia dr, houston, tx 77018, usa",77018
7.31E+11,1420386,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/7/2014,2015,1454,GARDENIA,DR,1454 GARDENIA DR,"1454 GARDENIA DR, Houston, Texas",-95.4375516,29.8268963,"1454 gardenia dr, houston, tx 77018, usa",77018
1.01E+12,1127526,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,11/16/2007,2008,11618,WOOD SHADOWS,DR,11618 WOOD SHADOWS DR,"11618 WOOD SHADOWS DR, Houston, Texas",-95.227729,29.77641,"11618 wood shadows dr, houston, tx 77013, usa",77013
1.41E+11,1125508,CITY OF HOUSTON,Complete,DEMO RES SEWER DISC,Residential Demolition,3/12/2007,2008,401,CLEARWATER,ST,401 CLEARWATER ST,"401 CLEARWATER ST, Houston, Texas",-95.2552018,29.7425314,"401 clearwater st, houston, tx 77029, usa",77029
8.72E+11,1126440,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/13/2007,2009,5730,HONEYSUCKLE,LN,5730 HONEYSUCKLE LN,"5730 HONEYSUCKLE LN, Houston, Texas",-95.306645,29.970227,"5730 honeysuckle ln, humble, tx 77396, usa",77396
4.21E+11,1198611,CITY OF HOUSTON,Complete,DEMO BLD/NO SEWER INVOLVED (STORAGE),Commercial Demolition,6/22/2009,2011,5228,TAUTENHAHN,RD,5228 TAUTENHAHN RD,"5228 TAUTENHAHN RD, Houston, Texas",-95.312679,29.8718353,"5228 tautenhahn rd, houston, tx 77016, usa",77016
6.01E+11,1342441,CITY OF HOUSTON,Complete,DEMO RES /SEWER DISC,Residential Demolition,2/11/2013,2014,928,LAWRENCE,ST,928 LAWRENCE ST,"928 LAWRENCE ST, Houston, Texas",-95.4067586,29.7882809,"928 lawrence st, houston, tx 77008, usa",77008
6.11E+11,1395935,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC (GARAGE ONLY),Residential Demolition,4/11/2014,2015,3217,MILBURN,ST,3217 MILBURN ST,"3217 MILBURN ST, Houston, Texas",-95.3729154,29.7084468,"3217 milburn st, houston, tx 77021, usa",77021
7.80E+11,1308767,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,5/9/2012,2013,5631,OVERBROOK,LN,5631 OVERBROOK LN,"5631 OVERBROOK LN, Houston, Texas",-95.4752826,29.7404622,"5631 overbrook ln, houston, tx 77056, usa",77056
1.29E+12,1244933,CITY OF HOUSTON,Complete,DEMO FOUNDATION ONLY,Commercial Demolition,9/22/2010,2011,2525,NORTH,FW,2525 NORTH FW,"2525 NORTH FW, Houston, Texas",-95.372349,29.795423,"2525 north fwy, houston, tx 77009, usa",77009
7.72E+11,1384668,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/16/2014,2015,1138,BAY OAKS,RD,1138 BAY OAKS RD,"1138 BAY OAKS RD, Houston, Texas",-95.4141433,29.7919697,"1138 bay oaks rd, houston, tx 77008, usa",77008
7.51E+11,1126913,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/31/2007,2008,2727,DREXEL,DR,2727 DREXEL DR,"2727 DREXEL DR, Houston, Texas",-95.4449812,29.7403566,"2727 drexel dr, houston, tx 77027, usa",77027
8.93E+11,1218106,CITY OF HOUSTON,Complete,GARG DEMO/ NO SEWER DISC NEEDED,Residential Demolition,2/11/2010,2011,7915,MEADOWVALE,DR,7915 MEADOWVALE DR,"7915 MEADOWVALE DR, Houston, Texas",-95.5086938,29.7281862,"7915 meadowvale dr, houston, tx 77063, usa",77063
2.02E+11,1230333,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,5/18/2010,2011,310,10TH,ST,310 10TH ST,"310 10TH ST, Houston, Texas",-95.394606,29.788661,"310 e 10th st, houston, tx 77008, usa",77008
6.22E+11,1207120,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC (GARAGE),Residential Demolition,9/30/2009,2010,6720,SYLVAN,RD,6720 SYLVAN RD,"6720 SYLVAN RD, Houston, Texas",-95.309985,29.7169803,"6720 sylvan rd, houston, tx 77023, usa",77023
7.50E+11,1213508,CITY OF HOUSTON,Complete,DEMO DUPLEX/ SEWER DISC,Residential Demolition,11/30/2009,2010,1710,JOHNSON,ST,1710 JOHNSON ST,"1710 JOHNSON ST, Houston, Texas",-95.3734367,29.7733011,"1710 johnson st, houston, tx 77007, usa",77007
1.21E+12,956157,CITY OF HOUSTON,Complete,DEMOLITION OF INTERIOR NONLOAD BEARING WALLS,Commercial Demolition,5/27/2004,2005,5085,WESTHEIMER (GALLERIA,RD,5085 WESTHEIMER (GALLERIA RD,"5085 WESTHEIMER (GALLERIA RD, Houston, Texas",-95.4644667,29.7392039,"5085 westheimer rd, houston, tx 77056, usa",77056
4.32E+11,1337346,CITY OF HOUSTON,Complete,DEMO BLDG/SEWER DISC,Commercial Demolition,1/7/2013,2014,6500,GESSNER,DR,6500 GESSNER DR,"6500 GESSNER DR, Houston, Texas",-95.540154,29.709556,"6500 s gessner rd, houston, tx 77036, usa",77036
2.00E+11,15,CITY OF HOUSTON,Complete,DEMO BLD / SEWER DISC,Commercial Demolition,12/28/2010,2012,412,26TH,ST,412 26TH ST,"412 26TH ST, Houston, Texas",-95.404212,29.8097673,"412 w 26th st, houston, tx 77008, usa",77008
6.70E+11,2,ERROR: KEY NOT FOUND,Complete,DET GARAGE DEMO,Residential Demolition,2/16/2012,2012,5508,VALERIE,ST,5508 VALERIE ST,"5508 VALERIE ST, Houston, Texas",-95.4861786,29.6937298,"5508 valerie st, houston, tx 77081, usa",77081
2.02E+11,1122980,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/11/2007,2008,1132,HERKIMER,ST,1132 HERKIMER ST,"1132 HERKIMER ST, Houston, Texas",-95.4060018,29.7918062,"1132 herkimer st, houston, tx 77008, usa",77008
6.21E+11,1251543,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/16/2010,2011,1102,7 TH 1/2,ST,1102 7 TH 1/2 ST,"1102 7 TH 1/2 ST, Houston, Texas",-95.3862253,29.7841571,"1102 e 7 1/2 st, houston, tx 77009, usa",77009
6.40E+11,2,JERSEY VILLAGE,Complete,DEMO,Commercial Demolition,2/27/2014,2016,8223,JONES RD,NA,8223 JONES RD NA,"8223 JONES RD NA, Houston, Texas",-95.5832516,29.8962391,"8350 jones rd, houston, tx 77065, usa",77065
6.60E+11,1424231,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,11/17/2014,2015,7215,LOCKWOOD,DR,7215 LOCKWOOD DR,"7215 LOCKWOOD DR, Houston, Texas",-95.3188891,29.825135,"7215 lockwood dr, houston, tx 77016, usa",77016
5.31E+11,1205476,CITY OF HOUSTON,Complete,DEMO RES / NO SEWER DISC (GARAGE ONLY),Residential Demolition,9/16/2009,2010,9514,AVENUE L,NA,9514 AVENUE L NA,"9514 AVENUE L NA, Houston, Texas",-95.2573236,29.7176332,"9514 e avenue l, houston, tx 77012, usa",77012
6.60E+11,1191146,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,3/19/2009,2010,3813,TIDFORD,ST,3813 TIDFORD ST,"3813 TIDFORD ST, Houston, Texas",-95.330601,29.848421,"3813 tidford st, houston, tx 77093, usa",77093
2.02E+11,1175061,CITY OF HOUSTON,Complete,DEMO BLD /SEWER DISC,Commercial Demolition,12/11/2008,2009,921,OXFORD,ST,921 OXFORD ST,"921 OXFORD ST, Houston, Texas",-95.3922169,29.7879041,"921 oxford st, houston, tx 77008, usa",77008
1.10E+12,1414025,CITY OF HOUSTON,Complete,DEMO RES/NO SEWER DISCONNECT (GARAGE ONLY),Residential Demolition,8/14/2014,2015,13314,RAIN LILY,LN,13314 RAIN LILY LN,"13314 RAIN LILY LN, Houston, Texas",-95.6178894,29.711564,"13314 rain lily ln, houston, tx 77083, usa",77083
3.01E+11,3,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/26/2012,2013,617,MALONE,ST,617 MALONE ST,"617 MALONE ST, Houston, Texas",-95.4194933,29.7679084,"617 malone st, houston, tx 77007, usa",77007
7.72E+11,1303075,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,3/15/2012,2013,3143,FAIRHOPE,ST,3143 FAIRHOPE ST,"3143 FAIRHOPE ST, Houston, Texas",-95.4267876,29.6911403,"3143 fairhope st, houston, tx 77025, usa",77025
6.02E+11,955988,CITY OF HOUSTON,Complete,DEMO PORCH NON-LOAD BEARING WALLS(#4056118 PENDING,Residential Demolition,9/27/2004,2005,3739,KNOLLWOOD,ST,3739 KNOLLWOOD ST,"3739 KNOLLWOOD ST, Houston, Texas",-95.4391685,29.7527727,"3739 knollwood dr, houston, tx 77019, usa",77019
7.92E+11,1127575,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,11/27/2007,2008,1102,RIVER BEND,DR,1102 RIVER BEND DR,"1102 RIVER BEND DR, Houston, Texas",-95.5035303,29.7556862,"1102 river bend dr, houston, tx 77063, usa",77063
9.70E+11,1299276,CITY OF HOUSTON,Complete,DEMO RES SEWER DISC,Commercial Demolition,2/10/2012,2013,11639,KATY,FW,11639 KATY FW,"11639 KATY FW, Houston, Texas",-95.5896244,29.783762,"11639 katy fwy, houston, tx 77079, usa",77079
5.31E+11,1175027,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/11/2008,2009,9130,BECKER,ST,9130 BECKER ST,"9130 BECKER ST, Houston, Texas",-95.264802,29.72167,"9130 becker st, houston, tx 77012, usa",77012
1.63E+11,1204576,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,Residential Demolition,8/20/2009,2010,6635,TUSKEGEE,ST,6635 TUSKEGEE ST,"6635 TUSKEGEE ST, Houston, Texas",-95.426176,29.860769,"6635 tuskegee st, houston, tx 77091, usa",77091
1.10E+12,1,ERROR: KEY NOT FOUND,Complete,Demolition,Commercial Demolition,12/31/2003,2005,8921,RAILWOOD,NA,8921 RAILWOOD NA,"8921 RAILWOOD NA, Houston, Texas",-95.2585681,29.8262144,"8921 railwood dr, houston, tx 77078, usa",77078
8.21E+11,1320474,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/15/2012,2013,614,WESTMONT,DR,614 WESTMONT DR,"614 WESTMONT DR, Houston, Texas",-95.199455,29.776947,"614 westmont dr, houston, tx 77015, usa",77015
1.15E+12,2,ERROR: KEY NOT FOUND,Complete,RESIDENTIAL DEMO,Residential Demolition,1/1/2011,2011,5675,DE SOTO,ST,5675 DE SOTO ST,"5675 DE SOTO ST, Houston, Texas",-95.471185,29.853752,"5675 de soto st, houston, tx 77091, usa",77091
4.02E+11,1126771,CITY OF HOUSTON,Complete,DEMO BLD/ SEWER DISC,Commercial Demolition,8/20/2007,2008,12525,DORWAYNE,CT,12525 DORWAYNE CT,"12525 DORWAYNE CT, Houston, Texas",-95.2143323,29.7645795,"12525 dorwayne ct, houston, tx 77015, usa",77015
8.90E+11,1134563,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/16/2008,2009,11926,WINK,RD,11926 WINK RD,"11926 WINK RD, Houston, Texas",-95.5356866,29.7564442,"11926 wink rd, houston, tx 77024, usa",77024
7.52E+11,1321116,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/23/2012,2013,5213,SOUTHLEA,ST,5213 SOUTHLEA ST,"5213 SOUTHLEA ST, Houston, Texas",-95.3412373,29.6840956,"5213 southlea st, houston, tx 77033, usa",77033
7.30E+11,1420942,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/15/2014,2015,8609,DUNLAP,ST,8609 DUNLAP ST,"8609 DUNLAP ST, Houston, Texas",-95.493321,29.686401,"8609 dunlap st, houston, tx 77074, usa",77074
4.10E+11,1350174,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/29/2013,2014,239,BRYN MAWR,CI,239 BRYN MAWR CI,"239 BRYN MAWR CI, Houston, Texas",-95.5063578,29.7659404,"239 bryn mawr cir, houston, tx 77024, usa",77024
5.10E+11,1133897,CITY OF HOUSTON,Complete,RES DEMO/SEWER DISC,Residential Demolition,1/4/2008,2009,2901,BRAILSFORT,ST,2901 BRAILSFORT ST,"2901 BRAILSFORT ST, Houston, Texas",-95.357353,29.732891,"2901 brailsfort st, houston, tx 77004, usa",77004
5.71E+11,1374996,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/25/2013,2014,3114,ARBOR,ST,3114 ARBOR ST,"3114 ARBOR ST, Houston, Texas",-95.3671507,29.7197786,"3114 arbor st, houston, tx 77004, usa",77004
4.10E+11,1335901,CITY OF HOUSTON,Incomplete,DEMO RES/SEWER DISC,Residential Demolition,12/14/2012,2016,10107,WALLISVILLE,RD,10107 WALLISVILLE RD,"10107 WALLISVILLE RD, Houston, Texas",-95.2511217,29.7946532,"10107 wallisville rd, houston, tx 77013, usa",77013
5.63E+11,1275097,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/22/2011,2012,940,BYRNE,ST,940 BYRNE ST,"940 BYRNE ST, Houston, Texas",-95.3836694,29.7838777,"940 byrne st, houston, tx 77009, usa",77009
1.02E+11,1352695,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,5/7/2013,2014,5432,NOLDA,ST,5432 NOLDA ST,"5432 NOLDA ST, Houston, Texas",-95.4196672,29.7763679,"5432 nolda st, houston, tx 77007, usa",77007
4.43E+11,1390183,CITY OF HOUSTON,Incomplete,DEMO BLD/ SEWER DISC,Commercial Demolition,2/20/2014,2016,2320,SHEPHERD,DR,2320 SHEPHERD DR,"2320 SHEPHERD DR, Houston, Texas",-95.4110225,29.7451934,"2320 s shepherd dr, houston, tx 77019, usa",77019
